229,2,2,3,1,1,0,0,2,290,0,0,7,0
230,1,3,3,1,0,0,0,2,291,1,0,7,0
231,1,3,3,1,0,0,0,0,292,0,0,7,0
232,1,2,3,1,2,0,0,0,293,3,0,7,0
233,2,2,3,1,3,1,0,2,294,0,0,7,0
234,2,0,0,1,0,1,0,2,296,0,0,7,0
235,2,2,3,1,3,1,0,2,298,0,0,7,0
236,1,3,2,1,0,1,0,2,299,3,0,7,0
237,1,0,2,1,0,1,0,1,301,0,0,7,0
238,1,3,3,1,1,0,0,3,302,0,0,7,0
239,2,0,0,1,0,0,0,2,303,0,0,7,0
240,2,3,3,1,1,0,0,1,304,0,0,7,0
241,1,3,2,1,0,0,0,0,306,0,0,7,0
242,2,3,2,1,3,0,0,2,308,2,0,7,0
243,1,0,0,1,0,0,0,2,309,0,0,7,0
244,2,3,3,1,2,0,0,2,310,2,0,7,0
245,1,2,2,1,0,0,0,1,311,0,1,7,0
246,2,3,3,1,1,0,0,1,312,0,0,7,0
247,2,0,0,1,0,0,0,0,313,0,0,7,0
248,1,0,1,0,0,0,0,0,314,0,0,7,0
249,2,3,3,1,2,1,0,2,315,0,0,7,0
250,1,3,3,1,1,0,0,3,317,2,0,7,0
251,2,2,3,1,1,0,0,1,318,0,0,7,0
252,1,1,2,1,3,0,0,2,319,0,0,7,0
253,1,3,3,1,1,0,0,1,320,3,0,7,0
254,1,1,2,1,0,0,0,2,321,0,0,7,0
255,1,3,3,1,2,0,0,1,322,4,0,7,1
256,2,2,3,1,1,1,0,1,324,1,0,7,0
257,2,1,3,1,1,1,0,2,325,4,0,7,1
258,1,0,0,1,0,0,0,1,326,0,0,7,0
259,1,3,3,1,1,0,0,2,327,0,0,7,1
260,2,3,3,1,0,0,1,2,328,1,0,7,0
261,2,3,3,1,2,0,0,2,329,3,0,7,0
262,2,3,3,1,2,0,0,0,330,0,0,7,0
263,1,0,1,1,0,0,0,2,332,0,0,7,0
264,1,3,3,1,0,0,0,0,333,2,0,7,0
265,2,0,0,1,1,0,0,0,334,0,0,7,0
266,2,3,3,1,3,0,0,2,335,2,0,7,0
267,1,3,3,1,3,0,0,2,336,3,0,7,0
268,2,1,3,1,1,0,0,3,337,0,0,7,0
269,2,0,1,1,0,0,1,1,338,0,0,7,0
270,1,1,2,1,2,0,0,2,339,0,0,7,0
271,1,3,3,1,2,0,0,2,340,2,0,7,0
272,1,3,3,1,2,0,0,1,341,0,0,7,0
273,1,3,3,1,3,0,0,3,342,0,0,7,0
274,1,2,3,1,1,0,0,2,343,0,0,7,0
275,2,3,3,1,2,0,0,1,344,0,0,7,0
276,2,2,3,1,0,1,0,2,345,0,0,7,0
277,1,3,3,1,2,0,0,1,346,0,0,7,0
278,2,0,0,1,0,0,0,1,347,0,1,7,1
279,2,0,0,1,0,0,0,2,348,3,0,7,1
280,2,3,3,1,2,0,0,2,349,2,0,7,0
281,1,0,0,1,0,0,1,0,350,0,0,7,0
282,1,0,0,1,0,0,0,1,351,0,0,7,0
283,1,3,3,1,1,0,0,2,352,0,0,7,0
284,2,1,2,1,1,1,0,0,354,0,0,7,0
285,2,0,0,0,0,0,0,0,355,2,0,7,1
286,1,1,1,1,1,0,0,2,356,0,0,7,1
287,1,0,1,1,0,0,0,1,357,0,0,7,0
288,2,2,2,1,2,0,0,3,358,0,0,7,0
289,2,1,1,0,0,0,0,0,359,0,0,7,0
290,2,2,2,1,0,0,0,2,360,1,0,7,0
291,1,3,3,1,2,1,0,1,361,4,0,7,0
292,1,1,3,1,0,0,0,3,363,0,0,7,0
293,2,1,1,1,0,1,1,3,364,0,0,7,0
294,1,3,3,1,1,1,0,2,366,3,0,7,0
295,1,0,1,1,0,0,0,0,367,0,1,7,0
296,1,3,3,1,3,0,0,2,368,3,0,7,0
297,1,3,3,1,1,0,0,1,369,0,0,7,0
298,1,3,3,1,0,0,0,1,370,3,0,7,0
299,1,3,3,1,3,0,0,3,371,2,0,7,0
300,2,3,3,1,1,0,0,3,373,0,0,7,0
301,2,0,0,1,0,1,0,3,374,0,0,7,0
302,1,3,3,1,2,1,1,3,376,0,0,7,0
303,1,0,0,1,0,0,0,3,379,0,0,7,1
304,2,2,3,1,0,1,0,1,380,0,0,7,0
305,1,3,3,1,2,0,1,1,381,0,0,7,0
306,2,3,3,1,1,0,1,1,382,4,0,7,0
307,1,3,3,1,1,1,0,2,383,0,0,7,0
308,2,2,3,1,0,0,0,0,384,0,0,7,0
309,1,1,1,1,2,1,1,2,385,0,0,7,0
310,1,0,0,1,0,1,0,1,386,0,0,7,0
311,1,0,0,1,0,0,0,1,387,0,0,7,0
312,2,3,3,1,1,0,0,1,388,3,0,7,1
313,2,0,2,1,0,0,0,0,389,0,0,7,0
314,1,2,3,1,1,0,0,2,390,3,0,7,0
315,2,3,3,1,3,0,0,3,391,2,0,7,0
316,1,1,2,1,1,0,0,1,392,2,0,7,0
317,1,3,3,0,0,0,0,0,393,0,0,7,0
318,1,3,3,1,0,0,0,0,394,0,0,7,0
319,1,3,3,1,2,0,0,2,395,0,0,7,0
320,1,0,0,0,0,0,0,0,397,0,0,7,0
321,1,3,3,1,1,0,0,0,400,0,0,7,0
322,2,3,3,1,1,0,0,1,401,2,0,7,1
323,1,0,1,1,0,0,0,1,402,0,0,7,0
324,1,1,1,1,0,1,0,1,403,0,0,7,0
325,1,0,0,1,0,1,0,3,405,0,0,7,0
326,1,3,3,1,1,1,0,2,406,2,0,7,0
327,1,2,2,1,3,1,1,2,408,0,0,7,0
328,2,1,1,1,0,0,0,2,409,2,0,7,0
329,2,0,1,1,0,1,0,2,410,0,0,7,0
330,2,2,2,1,1,1,0,3,411,0,0,7,0
331,1,3,2,1,0,0,0,2,412,0,0,7,0
332,2,3,3,1,3,0,0,2,413,2,0,7,0
333,1,1,3,1,0,0,0,2,414,0,0,7,0
334,2,3,3,1,0,0,0,3,415,2,0,7,0
335,2,2,3,1,2,1,0,2,416,0,0,7,0
336,2,1,2,1,1,0,0,1,419,0,0,7,0
337,2,2,3,1,2,0,0,2,420,0,0,7,0
338,2,0,0,1,0,1,1,1,421,3,0,7,0
339,1,3,3,1,2,1,0,1,422,0,0,7,0
340,1,3,3,1,1,0,0,1,423,2,0,7,0
341,1,3,3,1,0,0,0,0,424,0,0,7,0
342,2,3,3,1,3,0,1,2,426,2,0,7,0
343,1,3,3,1,3,0,0,1,427,0,0,7,0
344,1,1,3,1,2,0,0,0,429,0,0,7,0
345,2,2,2,1,1,0,0,2,430,0,0,7,0
346,2,1,3,1,1,0,0,1,431,0,0,7,0
347,2,0,0,1,0,0,0,1,433,0,0,7,0
348,1,1,3,1,0,0,0,1,434,3,0,7,0
349,2,1,2,1,1,0,0,3,435,0,0,7,1
350,2,0,0,1,0,0,0,0,437,0,0,7,0
351,1,3,3,1,0,1,0,3,438,3,0,7,1
352,1,3,3,1,1,0,0,2,439,4,0,7,0
353,1,3,3,1,2,0,0,2,440,0,0,7,0
354,1,1,3,1,1,0,0,1,441,0,0,7,0
355,2,3,3,1,2,0,0,2,442,3,0,7,0
356,2,3,3,1,0,0,0,1,444,2,0,7,0
357,1,3,3,1,2,1,0,0,446,0,0,7,0
358,2,2,2,1,1,0,0,2,447,0,0,7,0
359,1,3,3,1,1,0,0,1,449,0,0,7,0
360,2,3,3,1,0,0,0,1,450,3,0,7,0
361,1,3,2,1,2,0,0,1,451,0,0,7,0
362,2,3,3,1,1,0,0,0,453,0,0,7,0
363,1,3,3,1,1,0,0,1,454,0,0,7,0
364,1,3,3,1,0,0,0,1,455,0,0,7,0
365,2,0,0,1,0,0,0,0,456,0,0,7,0
366,1,3,3,1,3,0,1,2,457,2,0,7,0
367,2,0,0,1,0,0,0,2,458,0,1,7,0
368,2,0,2,1,0,0,0,0,459,0,0,7,0
369,2,3,3,1,0,0,0,3,460,0,0,7,0
370,1,3,1,1,1,0,0,1,461,0,0,7,0
371,1,2,2,1,1,0,0,1,462,0,0,7,0
372,1,3,3,1,0,0,0,0,463,0,0,7,0
373,1,3,1,1,1,0,0,3,464,2,0,7,1
374,1,3,3,1,1,0,0,0,465,1,0,7,0
375,1,3,3,1,3,0,0,0,466,3,0,7,0
376,2,3,3,1,0,1,0,2,467,3,0,7,0
377,2,0,1,1,0,0,0,2,468,3,0,7,0
378,2,2,3,1,1,0,0,2,469,0,0,7,0
379,1,2,2,1,1,0,0,0,470,3,0,7,0
380,2,1,1,1,0,0,0,3,472,0,0,7,0
381,2,3,3,1,1,0,0,2,473,2,0,7,0
382,2,3,3,1,0,0,0,1,474,0,0,7,0
383,1,0,1,1,0,0,0,2,475,0,0,7,0
384,2,2,3,1,0,0,0,3,476,0,0,7,0
385,2,3,2,1,3,0,1,1,477,2,0,7,0
386,2,3,3,1,1,0,0,1,478,0,0,7,0
387,2,3,3,1,3,0,0,0,479,3,0,7,0
388,1,3,3,1,0,0,0,3,480,0,0,7,0
389,1,2,3,1,1,0,0,1,481,0,0,7,0
390,2,0,3,1,1,0,0,1,482,0,0,7,0
391,2,2,3,1,0,0,0,1,483,0,0,7,0
392,1,0,2,1,1,0,0,0,484,0,0,7,0
393,2,3,3,1,1,0,0,1,485,0,0,7,0
394,2,3,3,1,3,0,1,1,486,0,0,7,0
395,1,3,3,1,2,0,0,2,487,0,0,7,0
396,2,1,1,1,2,0,0,2,488,2,0,7,0
397,1,3,3,1,1,0,0,1,489,3,0,7,1
398,1,0,0,0,0,0,0,0,490,0,0,7,0
399,1,3,3,1,3,0,0,1,491,0,0,7,0
400,2,1,2,1,2,0,0,2,493,2,0,7,0
401,1,1,0,1,1,0,0,1,494,0,0,7,0
402,2,3,3,1,1,1,0,3,497,0,0,7,0
403,1,2,1,1,2,0,0,0,498,0,0,7,0
404,2,2,2,1,2,0,0,2,501,0,0,7,1
405,2,3,3,1,0,0,0,3,502,3,0,7,0
406,1,3,3,1,2,0,0,3,504,3,0,7,0
407,1,3,3,1,2,1,0,3,506,0,0,7,0
408,2,0,0,1,1,0,0,3,507,0,0,7,1
409,2,0,0,1,0,1,0,2,508,0,0,7,0
410,1,3,3,1,2,0,0,1,509,0,0,7,0
411,2,0,0,1,0,0,0,1,510,0,0,7,0
412,1,2,3,1,0,0,0,1,511,2,0,7,0
413,2,0,1,1,0,0,0,2,513,0,0,7,0
414,1,3,3,1,1,0,0,1,514,0,0,7,0
415,2,0,0,1,0,0,0,2,515,0,0,7,0
416,1,1,1,1,0,1,0,3,516,0,0,7,0
417,2,3,1,1,2,1,0,3,517,0,0,7,0
418,1,3,3,1,0,0,1,1,518,0,0,7,1
419,1,2,2,1,0,0,0,1,519,3,0,7,0
420,1,2,2,1,1,1,0,1,520,0,0,7,1
421,2,3,3,1,1,0,0,1,521,0,0,7,0
422,2,1,1,1,1,1,0,2,522,3,0,7,0
423,1,0,0,1,0,0,0,1,523,0,0,7,0
424,2,3,3,1,0,0,0,0,526,3,0,7,0
425,1,3,3,1,1,0,0,2,527,0,0,7,0
426,1,3,3,1,2,0,0,0,528,4,0,7,1
427,1,2,2,1,0,0,0,0,529,2,0,7,0
428,1,2,3,1,2,1,0,2,530,0,0,7,0
429,1,3,3,1,1,0,0,3,531,0,0,7,0
430,1,1,2,1,3,1,0,0,534,0,0,7,0
431,1,1,1,1,0,1,0,2,535,0,0,7,0
432,1,3,3,1,0,0,0,2,537,0,0,7,0
433,2,2,2,1,0,0,0,1,538,2,0,7,0
434,1,0,1,1,0,0,0,1,539,0,0,7,0
435,1,2,3,1,2,0,0,3,540,3,0,7,0
436,2,0,0,1,0,0,0,2,541,0,0,7,0
437,2,2,2,1,2,0,0,2,544,2,0,7,0
438,2,2,2,1,1,0,0,0,545,0,0,7,0
439,1,2,3,1,1,0,0,2,546,0,0,7,0
440,1,0,2,1,0,0,0,0,547,0,0,7,0
441,2,2,0,1,2,0,0,1,549,0,0,7,0
442,2,3,3,1,1,0,0,0,550,0,0,7,0
443,1,2,3,1,0,1,0,2,551,0,0,7,0
444,2,3,3,1,1,1,0,1,552,0,0,7,0
445,2,3,3,1,2,0,0,2,553,2,0,7,0
446,2,3,3,1,3,0,0,1,554,2,0,7,0
447,1,0,0,1,0,1,1,2,556,0,0,7,0
448,1,0,0,1,0,0,0,1,557,0,0,7,0
449,2,0,2,1,0,1,0,1,558,0,0,7,0
450,1,3,3,1,1,0,0,2,559,0,0,7,0
451,1,3,3,1,3,0,0,1,562,2,0,7,0
452,1,0,0,1,0,1,0,3,563,0,0,7,0
453,2,2,2,1,0,0,0,1,564,0,0,7,0
454,2,3,3,1,0,0,0,1,565,2,0,7,0
455,1,3,3,1,0,0,0,1,566,0,0,7,0
456,2,0,0,1,0,0,0,1,567,0,0,7,0
457,1,3,3,1,2,0,0,1,568,3,0,7,0
458,2,3,3,1,2,0,0,1,570,3,0,7,0
459,2,0,2,1,0,1,0,2,572,0,0,7,0
460,1,3,3,1,2,0,0,3,573,2,0,7,0
461,1,0,0,1,0,1,0,2,574,2,0,7,1
462,1,2,3,1,0,0,0,3,575,0,0,7,0
463,1,3,3,1,2,0,0,1,576,0,0,7,0
464,1,3,3,1,0,0,0,2,577,2,0,7,0
465,2,3,3,1,2,1,1,3,578,0,0,7,0
466,2,3,3,1,1,0,0,1,579,0,0,7,1
467,2,2,3,1,1,1,0,2,580,0,0,7,0
468,1,0,2,1,2,0,0,1,581,0,0,7,0
469,1,2,3,1,1,0,0,1,583,2,0,7,0
470,1,1,2,1,0,0,0,2,584,0,0,7,0
471,2,2,1,1,0,0,0,2,587,0,0,7,0
472,1,2,3,1,2,0,0,2,590,0,0,7,0
473,1,0,1,1,1,0,0,0,591,0,0,7,1
474,2,3,3,1,1,1,0,1,592,0,0,7,0
475,1,0,0,1,0,0,0,1,594,1,0,7,0
476,2,3,3,1,1,0,0,2,595,0,0,7,0
477,2,2,2,1,3,1,0,2,596,0,0,7,0
478,1,3,3,1,0,1,1,1,598,1,0,7,0
479,1,3,3,1,1,0,0,0,599,2,0,7,0
480,1,0,0,1,0,0,0,1,600,0,0,7,0
481,2,2,3,1,1,0,0,2,601,0,0,7,0
482,2,3,3,1,2,0,0,2,602,2,0,7,0
483,1,3,3,1,1,0,0,1,603,1,0,7,0
484,2,0,3,1,0,0,0,3,605,2,0,7,0
485,2,3,3,1,1,0,1,1,606,3,0,7,0
486,1,0,0,1,0,0,0,1,608,0,0,7,0
487,1,3,3,1,3,0,0,1,610,0,0,7,0
488,2,1,1,1,1,0,0,2,613,0,0,7,0
489,2,0,1,1,0,0,0,0,616,0,0,7,0
490,1,3,3,1,1,0,0,0,618,3,0,7,0
491,1,3,3,1,2,0,0,1,619,3,0,7,0
492,2,3,2,1,1,0,0,1,621,3,0,7,0
493,1,3,3,1,1,1,0,0,622,0,0,7,0
494,1,0,2,1,1,0,0,1,623,0,0,7,0
495,2,2,3,1,2,1,0,2,625,0,0,7,0
496,1,1,3,1,2,1,1,1,627,0,0,7,0
497,1,3,3,1,2,0,0,1,628,2,0,7,0
498,1,2,3,1,1,1,0,3,629,3,0,7,0
499,2,3,3,1,2,1,0,2,630,0,0,7,0
